 "nmvw_actor" , "n_bb_object" ,
 "https://hdl.handle.net/20.500.11840/pi45778" , "24" ,
 "https://hdl.handle.net/20.500.11840/pi45781" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi45787" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi4579" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi45790" , "101" ,
 "https://hdl.handle.net/20.500.11840/pi45792" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi458" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi4580" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi45821" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi45850" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi45859" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi45862" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi45866" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi45875" , "316" ,
 "https://hdl.handle.net/20.500.11840/pi45883" , "203" ,
 "https://hdl.handle.net/20.500.11840/pi45884" , "157" ,
 "https://hdl.handle.net/20.500.11840/pi45886" , "228" ,
 "https://hdl.handle.net/20.500.11840/pi45888" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi459" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi45907" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi4592" , "238" ,
 "https://hdl.handle.net/20.500.11840/pi4593" , "238" ,
 "https://hdl.handle.net/20.500.11840/pi45933" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi45936" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi45942" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi45944" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi45945" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi45951" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi45989" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi45991" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi45995" , "89" ,
 "https://hdl.handle.net/20.500.11840/pi46009" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi46010" , "40" ,
 "https://hdl.handle.net/20.500.11840/pi46012" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi46016" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi46017" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi46032" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi46033" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi46038" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi46048" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46075" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi46076" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi46079" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi46097" , "234" ,
 "https://hdl.handle.net/20.500.11840/pi46105" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46106" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46107" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi46114" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi46115" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46124" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46145" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi46152" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi46156" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi46160" , "157" ,
 "https://hdl.handle.net/20.500.11840/pi46161" , "122" ,
 "https://hdl.handle.net/20.500.11840/pi46162" , "101" ,
 "https://hdl.handle.net/20.500.11840/pi46208" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi46211" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46214" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi4622" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi46223" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi46227" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46229" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi46230" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46231" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi46237" , "29" ,
 "https://hdl.handle.net/20.500.11840/pi46239" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi46242" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi4628" , "42" ,
 "https://hdl.handle.net/20.500.11840/pi46281" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46283" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi46293" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46300" , "157" ,
 "https://hdl.handle.net/20.500.11840/pi46305" , "506" ,
 "https://hdl.handle.net/20.500.11840/pi46318" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi46325" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46349" , "157" ,
 "https://hdl.handle.net/20.500.11840/pi46350" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46351" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi46414" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46423" , "157" ,
 "https://hdl.handle.net/20.500.11840/pi46425" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46426" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46430" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi46433" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi46439" , "56" ,
 "https://hdl.handle.net/20.500.11840/pi46446" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi46464" , "42" ,
 "https://hdl.handle.net/20.500.11840/pi46477" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi46485" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi46512" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi4653" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46533" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46537" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46546" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46561" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46565" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46567" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi46586" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46589" , "524" ,
 "https://hdl.handle.net/20.500.11840/pi46590" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46592" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi46594" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46636" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi46640" , "174" ,
 "https://hdl.handle.net/20.500.11840/pi46649" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46652" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi46653" , "228" ,
 "https://hdl.handle.net/20.500.11840/pi46654" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46657" , "224" ,
 "https://hdl.handle.net/20.500.11840/pi46660" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46661" , "107" ,
 "https://hdl.handle.net/20.500.11840/pi46663" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46668" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46669" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi46686" , "237" ,
 "https://hdl.handle.net/20.500.11840/pi46687" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46703" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi46721" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi46725" , "506" ,
 "https://hdl.handle.net/20.500.11840/pi46753" , "506" ,
 "https://hdl.handle.net/20.500.11840/pi46771" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi46772" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi46785" , "320" ,
 "https://hdl.handle.net/20.500.11840/pi46791" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi46806" , "105" ,
 "https://hdl.handle.net/20.500.11840/pi46809" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi46827" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi46829" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi46830" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46842" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi46843" , "205" ,
 "https://hdl.handle.net/20.500.11840/pi46844" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46847" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi4685" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi46868" , "48" ,
 "https://hdl.handle.net/20.500.11840/pi46872" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi46873" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi46878" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi46883" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46894" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46900" , "194" ,
 "https://hdl.handle.net/20.500.11840/pi46906" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi46936" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi46947" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46949" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi46954" , "107" ,
 "https://hdl.handle.net/20.500.11840/pi46957" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46959" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi46964" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi46970" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi46974" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46979" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi46981" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi46986" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi46993" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi46996" , "76" ,
 "https://hdl.handle.net/20.500.11840/pi46999" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi47013" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi47017" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi4705" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi47080" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi47091" , "33" ,
 "https://hdl.handle.net/20.500.11840/pi471" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi47103" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi47106" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi47108" , "78" ,
 "https://hdl.handle.net/20.500.11840/pi47112" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi47113" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi47139" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi4714" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi47141" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi47144" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi47168" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi47184" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi47203" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi47211" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi47212" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi47217" , "263" ,
 "https://hdl.handle.net/20.500.11840/pi47285" , "524" ,
 "https://hdl.handle.net/20.500.11840/pi47287" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi47328" , "196" ,
 "https://hdl.handle.net/20.500.11840/pi4734" , "234" ,
 "https://hdl.handle.net/20.500.11840/pi47363" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi47371" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi47374" , "62" ,
 "https://hdl.handle.net/20.500.11840/pi47380" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi47395" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi47400" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi4742" , "234" ,
 "https://hdl.handle.net/20.500.11840/pi47424" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi47430" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi47437" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi47452" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi47453" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi47455" , "63" ,
 "https://hdl.handle.net/20.500.11840/pi47456" , "506" ,
 "https://hdl.handle.net/20.500.11840/pi47469" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi4748" , "155" ,
 "https://hdl.handle.net/20.500.11840/pi47480" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi4752" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi47522" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi4753" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi47531" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi4755" , "280" ,
 "https://hdl.handle.net/20.500.11840/pi47562" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi47578" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi4758" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi47638" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi47644" , "27" ,
 "https://hdl.handle.net/20.500.11840/pi47668" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi477" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi47703" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi4772" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi478" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi47802" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi47872" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi47874" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi47881" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi4789" , "41" ,
 "https://hdl.handle.net/20.500.11840/pi479" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi47954" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi4796" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi4798" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi47993" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi4800" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi48004" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi48013" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi48022" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48052" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi48066" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48098" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi48105" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi48106" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi48108" , "65" ,
 "https://hdl.handle.net/20.500.11840/pi48121" , "38" ,
 "https://hdl.handle.net/20.500.11840/pi48177" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi48187" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48197" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi48201" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi48203" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi48204" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48209" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi4829" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48364" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48365" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi4839" , "316" ,
 "https://hdl.handle.net/20.500.11840/pi48407" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi4844" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi48454" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi48455" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48463" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi485" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48519" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi4859" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi486" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi48619" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi4862" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48620" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi48628" , "263" ,
 "https://hdl.handle.net/20.500.11840/pi48630" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi48663" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi48679" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48680" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi48681" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi48684" , "61" ,
 "https://hdl.handle.net/20.500.11840/pi48726" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi48727" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi48738" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi48790" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi48793" , "35" ,
 "https://hdl.handle.net/20.500.11840/pi48794" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi48797" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi48839" , "84" ,
 "https://hdl.handle.net/20.500.11840/pi48840" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48842" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48845" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi4885" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi48866" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi48885" , "50" ,
 "https://hdl.handle.net/20.500.11840/pi48905" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48906" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48910" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi48935" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi48936" , "27" ,
 "https://hdl.handle.net/20.500.11840/pi48962" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi48966" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi48967" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi48969" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi490" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi49046" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi49145" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi49154" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi49155" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi49156" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi49157" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi49158" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi49159" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi49176" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi4920" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi49213" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi49229" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi4924" , "24" ,
 "https://hdl.handle.net/20.500.11840/pi49257" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi49266" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi49279" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi4929" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi49317" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi49364" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi49365" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi49376" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi49384" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi4940" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi4941" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi49415" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi4943" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi49464" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi49467" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi49468" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi49469" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi4948" , "506" ,
 "https://hdl.handle.net/20.500.11840/pi4949" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi49505" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi49506" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi49512" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi49531" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi49603" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi49651" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi49674" , "40" ,
 "https://hdl.handle.net/20.500.11840/pi49694" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi49695" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi49774" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi49775" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi49776" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi49777" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi49778" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi4981" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi49832" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi49921" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi49931" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi49940" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi49973" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi500" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi50003" , "40" ,
 "https://hdl.handle.net/20.500.11840/pi50036" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi50129" , "46" ,
 "https://hdl.handle.net/20.500.11840/pi50130" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi50141" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi50145" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi50168" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi50172" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi50173" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi50174" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi50177" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi50193" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi50194" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi50195" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi50199" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi502" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi50200" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi50201" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi50228" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50230" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi50232" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50253" , "47" ,
 "https://hdl.handle.net/20.500.11840/pi50254" , "47" ,
 "https://hdl.handle.net/20.500.11840/pi50272" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi50277" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi50278" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi50298" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50313" , "155" ,
 "https://hdl.handle.net/20.500.11840/pi50314" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi50316" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi50324" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi50369" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi50370" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi50377" , "44" ,
 "https://hdl.handle.net/20.500.11840/pi5040" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi50459" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi5046" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi50460" , "86" ,
 "https://hdl.handle.net/20.500.11840/pi50461" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50462" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50466" , "214" ,
 "https://hdl.handle.net/20.500.11840/pi50467" , "214" ,
 "https://hdl.handle.net/20.500.11840/pi50469" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi50478" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi50482" , "132" ,
 "https://hdl.handle.net/20.500.11840/pi50484" , "41" ,
 "https://hdl.handle.net/20.500.11840/pi50485" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi50486" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi50515" , "38" ,
 "https://hdl.handle.net/20.500.11840/pi50534" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi50535" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi50539" , "33" ,
 "https://hdl.handle.net/20.500.11840/pi50584" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi50585" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50593" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi50673" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi50683" , "95" ,
 "https://hdl.handle.net/20.500.11840/pi50684" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi50685" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi50686" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi50687" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi50709" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi50716" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50730" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi50735" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi50738" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi50740" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi5075" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50750" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi50759" , "39" ,
 "https://hdl.handle.net/20.500.11840/pi50774" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi5078" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50782" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi50839" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50847" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi50848" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi50849" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi50853" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi50854" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50855" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50903" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi50912" , "23" ,
 "https://hdl.handle.net/20.500.11840/pi50913" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi50934" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi50935" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi510" , "89" ,
 "https://hdl.handle.net/20.500.11840/pi5102" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi51023" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi51025" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi51043" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi51057" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi51073" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi51083" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi51092" , "1" ,
